,Time,Distance,Avg HR,Max HR,Elev Gain,Elev Loss,Avg Run Cadence,Calories,Avg Temperature,Max Run Cadence,HR median,HR std,Pace std,Lap pace median,Avg Pace(s/km),Best Lap,File name,Date,Start time,Type
0,511.00000000000006,2.02,135,145.0,0,0,82,88,20.2,92,138.0,8.74303568528461,11.358290792210255,258.61845339383626,258.61845339383626,269.9767441860465,Szymon+_ywko+_2019-12-26_12-58-23.CSV,2019-12-26,12-58-23,-1
0,1608.0,5.44,128,141.0,0,0,78,250,26.0,85,132.0,13.190383639071767,39.519057121458566,287.61021639161504,294.5283513027803,354.61333333333334,Szymon+_ywko+_2019-11-30_17-10-52.CSV,2019-11-30,17-10-52,-1
0,3123.0,0.7,120,162.0,5,5,57,398,22.2,103,116.0,15.139692210512257,0.0,326.87764253683537,326.87764253683537,326.87764253683537,Szymon+_ywko+_2020-01-23_11-24-19.CSV,2020-01-23,11-24-19,-1
0,5212.0,9.28,120,159.0,20,15,69,648,21.8,107,115.0,17.038986847598892,894.3760398784704,579.3415032679738,889.9558765767715,3261.257014590348,Szymon+_ywko+_2020-01-24_11-12-17.CSV,2020-01-24,11-12-17,-1
0,1532.0,6.1,142,153.0,0,0,81,288,20.5,85,144.0,9.350576488815289,4.068416483782446,254.16433534043537,253.52381554399304,257.8811475409836,Szymon+_ywko+_2020-05-22_12-49-07.CSV,2020-05-22,12-49-07,-1
0,2695.0,9.82,145,167.0,86,93,83,523,20.8,96,146.0,10.44063209268081,14.355718325007304,274.65211357634274,280.38340173199737,306.2815884476534,Szymon+_ywko+_2020-01-22_10-40-22.CSV,2020-01-22,10-40-22,-1
0,1567.0,6.21,140,152.0,32,30,83,291,20.7,89,141.0,7.054843926921877,7.024407373735097,249.26294820717132,250.24385273172646,265.0,Szymon+_ywko+_2020-01-17_10-24-04.CSV,2020-01-17,10-24-04,-1
0,2024.0000000000002,9.41,162,174.0,71,66,85,470,17.5,93,165.0,11.085446377404542,27.67508005896007,204.84708737864077,213.1790929737669,295.7513812154696,Szymon+_ywko+_2020-01-14_11-14-27.CSV,2020-01-14,11-14-27,-1
0,2357.0,6.86,139,167.0,35,36,74,419,10.1,100,142.0,15.86122750777291,86.95546964826805,427.5221238938053,404.6096378705873,485.5568513119534,Szymon+_ywko+_2020-01-06_13-48-05.CSV,2020-01-06,13-48-05,-1
0,5629.0,5.58,112,170.0,41,50,67,543,24.5,100,126.0,43.47597543879824,1263.817169119745,490.08292118979506,1149.4480105286023,3868.8024109014673,Szymon+_ywko+_2020-04-02_14-45-58.CSV,2020-04-02,14-45-58,-1
0,2071.0,10.49,167,174.0,20,21,84,505,17.6,100,169.0,7.260016856534875,5.623269286139905,192.88832487309645,194.10541760912972,210.8390243902439,Szymon+_ywko+_2019-11-16_16-01-42.CSV,2019-11-16,16-01-42,-1
0,5170.0,20.03,142,156.0,226,248,83,980,14.5,102,143.0,6.855656906960463,24.26504667833579,257.135659534973,259.9348565285569,332.4074074074074,Szymon+_ywko+_2020-01-19_10-36-35.CSV,2020-01-19,10-36-35,-1
0,200.0,0.48,131,158.0,0,0,72,32,14.3,94,134.0,14.757792161570237,0.0,676.9547738693467,676.9547738693467,676.9547738693467,Szymon+_ywko+_2019-11-23_14-35-53.CSV,2019-11-23,14-35-53,-1
0,5247.0,20.03,144,165.0,178,159,81,1011,25.8,98,144.0,7.6502295825898115,11.052630453086053,264.27402509024205,265.63675352492635,289.88129496402877,Szymon+_ywko+_2019-10-20_13-37-26.CSV,2019-10-20,13-37-26,-1
0,3992.0000000000005,14.18,149,176.0,0,0,81,799,12.6,100,154.0,19.238741859030622,63.413350447404994,260.26160337552744,298.9806053425354,457.8056338028169,Szymon+_ywko+_2019-12-26_13-14-51.CSV,2019-12-26,13-14-51,-1
0,2071.0,4.7,133,169.0,10,12,69,329,24.5,110,139.0,19.51369590374664,1404.7554246311668,554.1410891089109,1527.3740326947398,3533.9985754985755,Szymon+_ywko+_2019-08-11_19-27-17.CSV,2019-08-11,19-27-17,-1
0,1633.0,7.77,183,189.0,20,30,86,461,22.8,93,184.0,4.483581955166294,6.82872256122973,213.97055576002944,215.2287713443191,228.36818181818182,Szymon+_ywko+_2019-09-28_09-59-28.CSV,2019-09-28,09-59-28,-1
0,3014.0,12.05,138,152.0,81,110,81,535,15.4,101,139.0,7.723947972436647,15.6306397859918,254.12809917355372,255.95982656658575,300.9428571428571,Szymon+_ywko+_2020-02-03_13-41-26.CSV,2020-02-03,13-41-26,-1
0,3947.0000000000005,15.44,142,163.0,0,0,80,740,19.65,87,143.0,10.468713985307724,20.595198110397952,253.67308022810718,258.8383039629322,331.112582781457,Szymon+_ywko+_2020-05-04_13-36-00.CSV,2020-05-04,13-36-00,-1
0,1212.0,3.15,126,151.0,0,0,74,182,21.3,100,130.0,14.556838013377224,3135.4367604623662,4440.916581609508,4314.542518699156,8101.489583333333,Szymon+_ywko+_2019-11-19_09-01-50.CSV,2019-11-19,09-01-50,-1
0,4718.0,18.02,143,159.0,35,45,82,890,17.7,87,146.0,10.043977312268279,11.781794252255718,255.98353846153847,253.28054785493876,279.25657894736844,Szymon+_ywko+_2020-04-26_12-14-05.CSV,2020-04-26,12-14-05,-1
0,2068.0,10.02,168,178.0,20,35,84,512,22.9,88,170.0,6.785181948386176,13.367608164784114,207.59087938760268,210.12123798925282,246.89767441860465,Szymon+_ywko+_2020-05-02_12-03-42.CSV,2020-05-02,12-03-42,-1
0,3025.0,11.91,142,160.0,130,134,84,572,16.2,115,143.0,8.936396868318642,12.567308765657822,265.638671875,264.6616292079328,296.3486590038314,Szymon+_ywko+_2019-12-12_12-05-35.CSV,2019-12-12,12-05-35,-1
0,2591.0,10.15,143,152.0,56,45,81,491,30.9,87,145.0,8.600248299144328,19.652467480324788,256.26640926640925,259.63741316090443,318.84444444444443,Szymon+_ywko+_2019-08-29_16-41-50.CSV,2019-08-29,16-41-50,-1
0,4026.0000000000005,13.99,151,185.0,25,35,77,822,19.9,96,148.0,26.795747804406602,1599.890295922656,230.9089861751152,782.4829140814987,6429.563876651982,Szymon+_ywko+_2019-12-21_10-53-44.CSV,2019-12-21,10-53-44,-1
0,2373.0,6.32,138,175.0,88,75,74,423,26.3,103,138.0,14.850963580081721,552.2450596020312,294.62056737588654,676.3810865921407,1732.1536796536795,Szymon+_ywko+_2019-07-22_11-32-57.CSV,2019-07-22,11-32-57,-1
0,1558.0,6.07,139,153.0,21,35,81,280,12.7,85,142.0,8.382865750208065,12.969441368083745,256.6792730400145,260.5149973239395,285.81985294117646,Szymon+_ywko+_2019-11-11_16-03-02.CSV,2019-11-11,16-03-02,-1
0,3980.0000000000005,15.02,137,147.0,15,16,80,709,24.9,96,138.0,5.535771492923648,8.20627258440277,267.4456928838951,266.4357529763768,285.85239852398524,Szymon+_ywko+_2019-10-27_15-11-25.CSV,2019-10-27,15-11-25,-1
0,2088.0,8.01,135,144.0,0,0,84,359,27.7,87,137.0,6.75553131330866,10.807392133062557,258.66303573019695,260.0445486077332,286.79928315412184,Szymon+_ywko+_2019-07-29_17-09-07.CSV,2019-07-29,17-09-07,-1
0,1731.0,4.34,136,172.0,63,65,73,290,15.1,103,139.0,17.589328761615832,502.4545765625894,440.61721068249255,619.967835211306,1613.0222929936306,Szymon+_ywko+_2019-11-04_11-38-01.CSV,2019-11-04,11-38-01,-1
0,2078.0,10.14,171,183.0,15,22,85,526,16.0,91,171.0,7.583044531562273,4.233961414598801,207.2726888982693,206.11915530623764,210.7549019607843,Szymon+_ywko+_2019-10-06_12-04-33.CSV,2019-10-06,12-04-33,-1
0,1445.0,5.37,137,150.0,83,93,81,253,26.1,87,137.0,9.576479845209523,21.834758398063705,271.2021669539522,274.23767848560936,311.8970588235294,Szymon+_ywko+_2019-09-19_13-45-55.CSV,2019-09-19,13-45-55,-1
0,2638.0,12.02,161,172.0,5,21,83,606,19.2,88,167.0,13.603187359061664,16.88363760713501,215.71064814814815,221.4955385802532,271.82945736434107,Szymon+_ywko+_2020-05-26_17-18-52.CSV,2020-05-26,17-18-52,-1
0,3080.0,8.03,128,176.0,40,40,76,459,28.8,114,129.0,14.463226774740523,1261.1722408603607,274.2925627240143,992.5250148631221,3409.4161220043575,Szymon+_ywko+_2019-07-31_11-25-55.CSV,2019-07-31,11-25-55,-1
0,1063.0,4.08,142,149.0,10,30,81,199,14.5,86,143.0,4.952875340831215,3.146003964211561,262.80122086570475,262.13993206856196,265.74716981132076,Szymon+_ywko+_2019-11-12_10-33-02.CSV,2019-11-12,10-33-02,-1
0,2473.0,10.01,146,159.0,17,40,82,487,15.7,87,148.0,8.530050104943017,7.281811179254688,250.80706574127626,250.3812637142828,261.54618473895584,Szymon+_ywko+_2020-02-12_10-29-14.CSV,2020-02-12,10-29-14,-1
0,3820.0000000000005,15.04,145,160.0,118,143,81,748,13.2,104,145.0,6.3184878273309835,13.280956020435749,256.19140625,257.8578597234752,283.98523985239854,Szymon+_ywko+_2019-10-07_10-44-11.CSV,2019-10-07,10-44-11,-1
0,4005.0000000000005,16.03,142,156.0,0,0,82,761,18.9,88,143.0,7.836590826136812,7.95635735552087,251.23857140607532,252.05209303718414,264.4527559055118,Szymon+_ywko+_2020-04-10_12-13-10.CSV,2020-04-10,12-13-10,-1
0,2057.0,8.01,140,218.0,5,26,83,380,13.2,89,140.0,8.063809098357243,6.986692156224336,260.3014444444444,259.6876153561001,275.07037037037037,Szymon+_ywko+_2019-12-06_10-31-31.CSV,2019-12-06,10-31-31,-1
0,612.0,2.35,141,154.0,10,5,82,113,23.7,96,143.0,8.811702188077374,25.61548140677635,259.16279069767444,266.26312643202556,300.5772058823529,Szymon+_ywko+_2020-04-17_14-13-52.CSV,2020-04-17,14-13-52,-1
0,992.0000000000001,1.15,114,149.0,0,0,58,117,23.0,99,111.0,13.484460080483842,592.8568865027673,1579.0962027420837,1579.0962027420837,2171.953089244851,Szymon+_ywko+_2020-05-03_12-26-41.CSV,2020-05-03,12-26-41,-1
0,4802.0,18.55,136,152.0,166,176,82,843,10.6,90,136.0,6.045049685926603,14.47680937588408,259.5249042145594,261.1370353313157,302.1904761904762,Szymon+_ywko+_2019-11-24_13-09-46.CSV,2019-11-24,13-09-46,-1
0,2162.0,8.03,135,148.0,71,70,85,374,25.0,90,136.0,7.4564043759892895,20.91770634415781,266.0678798422965,270.4778393686395,313.4868421052632,Szymon+_ywko+_2019-07-22_16-37-54.CSV,2019-07-22,16-37-54,-1
0,3994.0000000000005,16.03,141,158.0,0,0,82,740,19.0,88,142.0,7.290914627584488,12.520203111252473,251.28268253968253,252.22501049296665,276.09019607843135,Szymon+_ywko+_2020-04-18_16-36-11.CSV,2020-04-18,16-36-11,-1
0,2293.0,5.12,138,167.0,0,0,71,380,28.4,119,140.0,15.378757025310206,699.6052518317691,564.2965775401069,891.3727273112654,2182.4061810154526,Szymon+_ywko+_2019-08-05_12-00-32.CSV,2019-08-05,12-00-32,-1
0,1149.0,4.09,131,146.0,15,25,82,186,17.8,88,132.0,8.487792496615356,27.55506102770559,288.22791246540135,294.8290805914253,338.335593220339,Szymon+_ywko+_2019-11-12_15-43-20.CSV,2019-11-12,15-43-20,-1
0,2727.0,8.01,126,177.0,32,38,78,402,25.0,115,127.0,25.055708825624706,35.13406459448806,348.3254921092822,352.3924562206137,411.29,Szymon+_ywko+_2020-06-23_20-19-07.CSV,2020-06-23,20-19-07,-1
0,18612.0,35.9,87,216.0,80,79,79,901,17.4,107,60.0,44.996970225073525,214.01297294024278,65.06139356139356,155.19947624888036,1260.2337317397078,Szymon+_ywko+_2019-12-23_10-12-16.CSV,2019-12-23,10-12-16,-1
0,1636.0,8.02,168,174.0,0,0,85,405,23.8,88,171.0,7.41703326283366,5.674311662318681,206.26748680241326,207.08474928078854,220.83417085427135,Szymon+_ywko+_2020-04-07_13-18-10.CSV,2020-04-07,13-18-10,-1
0,2758.0,10.94,143,165.0,76,89,81,567,13.1,103,153.0,25.653388800767846,16.100904457390687,253.90534979423867,258.7073516609313,280.54151624548734,Szymon+_ywko+_2020-03-23_12-53-05.CSV,2020-03-23,12-53-05,-1
0,3061.0,12.02,144,161.0,102,121,83,593,14.1,95,145.0,7.146461620063698,12.709988602036217,254.82836314421496,257.19577704460403,285.8639705882353,Szymon+_ywko+_2020-02-18_12-46-25.CSV,2020-02-18,12-46-25,-1
0,496.00000000000006,2.03,147,156.0,0,0,82,97,26.8,85,149.0,7.69509773360161,20.40723075375537,254.08105049624464,254.08105049624464,274.48828125,Szymon+_ywko+_2020-04-07_13-48-16.CSV,2020-04-07,13-48-16,-1
0,1261.0,2.89,139,178.0,0,0,79,211,21.4,93,144.0,28.251381646414025,143.20446386198668,511.2183908045977,589.4552997352505,790.3467966573816,Szymon+_ywko+_2020-04-17_13-49-22.CSV,2020-04-17,13-49-22,-1
0,5041.0,20.03,148,169.0,20,26,82,1026,20.7,95,149.0,6.317166667319764,15.566654519469573,261.87182835244306,254.92140919855947,275.04417670682733,Szymon+_ywko+_2020-04-05_12-02-47.CSV,2020-04-05,12-02-47,-1
0,1105.0,0.99,113,161.0,10,5,66,106,31.3,115,108.0,18.038350479642325,0.0,7198.286231884058,7198.286231884058,7198.286231884058,Szymon+_ywko+_2019-07-29_12-16-58.CSV,2019-07-29,12-16-58,-1
0,1890.0000000000002,9.04,169,173.0,15,5,84,470,26.5,90,171.0,7.379475373371932,4.929828329540318,212.90654205607476,211.32948798483085,219.12785388127853,Szymon+_ywko+_2020-05-19_11-19-31.CSV,2020-05-19,11-19-31,-1
0,1928.0000000000002,9.15,126,163.0,21,23,81,285,24.4,88,136.0,21.38840621411047,49.205250970775325,246.73493975903614,232.96596048222293,290.162037037037,Szymon+_ywko+_2020-06-01_10-13-50.CSV,2020-06-01,10-13-50,-1
0,2596.0,5.07,139,172.0,5,5,73,465,22.5,117,140.0,13.58683273986289,398.2754050760047,296.07451564828614,487.5084103249677,1283.9145052833815,Szymon+_ywko+_2019-09-28_09-09-46.CSV,2019-09-28,09-09-46,-1
0,1978.0000000000002,8.02,145,158.0,0,0,82,384,24.6,87,146.0,8.941147986554295,10.3045687892205,249.78895546558704,250.73657763244532,274.8955823293173,Szymon+_ywko+_2020-04-16_13-30-08.CSV,2020-04-16,13-30-08,-1
0,2571.0,10.03,145,157.0,20,16,81,499,27.3,90,147.0,8.616190355445696,12.747950655923892,258.40466174901974,260.43491567932944,279.85074626865674,Szymon+_ywko+_2020-04-13_11-44-25.CSV,2020-04-13,11-44-25,-1
0,949.0000000000001,4.03,150,162.0,38,30,85,192,21.1,90,153.0,11.762736637009413,5.261975893661723,234.06939986294947,236.2665088151685,245.22033898305085,Szymon+_ywko+_2020-01-21_16-19-45.CSV,2020-01-21,16-19-45,-1
0,2887.0,11.74,138,157.0,31,55,83,517,23.9,87,138.0,7.2834915166387955,11.520932643662766,248.01115753335927,247.0971804817805,260.9655172413793,Szymon+_ywko+_2019-08-02_19-12-23.CSV,2019-08-02,19-12-23,-1
0,2035.0000000000002,8.02,136,145.0,0,0,81,360,20.4,87,138.0,7.6168237150264915,9.862781410424086,255.3277531445118,255.67253129865935,271.0634328358209,Szymon+_ywko+_2020-04-22_12-54-21.CSV,2020-04-22,12-54-21,-1
0,3739.0000000000005,13.84,137,147.0,40,56,82,664,12.5,88,137.0,4.5599612863574475,9.708739844671102,270.8045388694511,270.36306402984485,283.95390070921985,Szymon+_ywko+_2019-12-29_11-17-25.CSV,2019-12-29,11-17-25,-1
0,2879.0,11.79,159,171.0,60,56,84,642,14.8,95,164.0,15.372453389741885,333.2720432250183,218.44920505503467,320.1117399660346,1425.1299559471365,Szymon+_ywko+_2019-11-05_10-48-03.CSV,2019-11-05,10-48-03,-1
0,2522.0,9.65,148,180.0,121,111,82,506,14.1,95,149.0,9.164193634101144,17.552834880535507,257.5447280344255,263.57092670710443,303.63513513513516,Szymon+_ywko+_2019-11-01_10-27-41.CSV,2019-11-01,10-27-41,-1
0,324.0,0.89,110,132.0,0,0,47,32,26.4,56,108.0,15.341594751433124,0.0,1682.4148606811145,1682.4148606811145,1682.4148606811145,Szymon+_ywko+_2020-05-02_11-41-13.CSV,2020-05-02,11-41-13,-1
0,599.0,2.37,132,145.0,0,0,81,101,27.7,90,136.0,11.10933691523135,14.3695988839582,249.52589641434264,256.9853146572092,277.0856031128405,Szymon+_ywko+_2020-05-19_10-59-09.CSV,2020-05-19,10-59-09,-1
0,569.0,2.12,140,147.0,0,0,81,103,18.1,85,142.0,7.408089210909538,16.086549126627514,261.3869731800766,266.17002595773914,287.8231046931408,Szymon+_ywko+_2020-03-28_18-07-28.CSV,2020-03-28,18-07-28,-1
0,1706.0,5.84,140,149.0,0,0,79,314,27.2,85,141.0,5.395330876257559,536.1784894617773,298.4546591789838,535.6055154784157,1734.4697508896797,Szymon+_ywko+_2019-09-30_16-09-37.CSV,2019-09-30,16-09-37,-1
0,2105.0,8.03,137,146.0,5,10,81,370,21.7,85,138.0,6.488128280959936,5.196480235230334,261.1594812630118,262.5683318070601,274.9135338345865,Szymon+_ywko+_2019-10-11_14-46-26.CSV,2019-10-11,14-46-26,-1
0,1075.0,4.02,138,151.0,20,25,82,192,15.7,99,140.0,7.54286444742029,717.7289333375013,270.8233779897594,683.081986197677,1926.1927272727273,Szymon+_ywko+_2019-11-05_17-00-46.CSV,2019-11-05,17-00-46,-1
0,1808.0,2.69,129,172.0,5,15,64,264,24.5,99,127.0,23.248871434377506,797.316874366375,1569.7902097902097,1599.2837031901001,2590.2060988433227,Szymon+_ywko+_2020-04-06_17-47-17.CSV,2020-04-06,17-47-17,-1
0,1014.0000000000001,3.96,133,143.0,0,0,82,171,25.3,85,136.0,8.74679002269058,12.585651712306664,257.7359475852227,260.63625198810007,278.5451127819549,Szymon+_ywko+_2020-02-07_16-30-58.CSV,2020-02-07,16-30-58,-1
0,2554.0,12.04,167,174.0,46,51,84,625,15.0,88,169.0,7.611125947202636,4.411161432931781,211.33945497630333,212.4670084471543,223.7803738317757,Szymon+_ywko+_2019-11-26_10-06-39.CSV,2019-11-26,10-06-39,-1
0,2519.0,10.02,144,164.0,62,88,81,481,15.8,88,146.0,9.125852251786421,14.606794698161693,262.6911043086342,259.0216440216042,280.3065693430657,Szymon+_ywko+_2020-02-25_16-42-44.CSV,2020-02-25,16-42-44,-1
0,662.0,0.46,118,158.0,6,5,56,79,21.1,103,113.0,14.077164522836936,0.0,577.446293494705,577.446293494705,577.446293494705,Szymon+_ywko+_2020-05-30_11-00-03.CSV,2020-05-30,11-00-03,-1
0,1203.0,3.84,137,160.0,0,0,81,214,14.7,103,139.0,10.968159261191232,76.13104723203745,377.95194808322094,372.3610113999066,450.2408536585366,Szymon+_ywko+_2019-12-10_11-44-06.CSV,2019-12-10,11-44-06,-1
0,2053.0,8.03,134,144.0,15,15,82,351,15.8,88,135.0,6.509710234064694,8.787060017993806,259.20037402346696,262.50570070347896,278.53515625,Szymon+_ywko+_2019-12-20_14-22-10.CSV,2019-12-20,14-22-10,-1
0,1328.0,3.01,118,152.0,5,10,73,164,31.1,106,124.0,16.906240246658772,799.9034127206716,272.85185185185185,836.0578262262111,1967.2886597938145,Szymon+_ywko+_2019-08-07_10-07-13.CSV,2019-08-07,10-07-13,-1
0,4152.0,16.47,138,147.0,35,35,82,741,25.8,85,139.0,5.854350669693075,8.507412577771033,252.22310756972112,253.13732301452697,279.6,Szymon+_ywko+_2019-09-11_10-48-22.CSV,2019-09-11,10-48-22,-1
0,736.0,1.71,132,155.0,0,0,68,119,18.2,103,134.0,15.31969224630645,23.581270486332528,623.8011657742907,623.8011657742907,647.3824362606232,Szymon+_ywko+_2020-01-25_11-57-14.CSV,2020-01-25,11-57-14,-1
0,2578.0,10.04,140,152.0,50,25,82,475,27.1,90,141.0,5.982103671699883,8.762709235129131,256.69714656290535,259.1826144522126,277.0265151515151,Szymon+_ywko+_2019-08-18_18-08-29.CSV,2019-08-18,18-08-29,-1
0,2125.0,8.26,147,157.0,0,0,81,424,15.4,96,150.0,8.652654259293127,113.1773717446344,253.7421875,295.4545862522618,615.1538461538462,Szymon+_ywko+_2020-04-14_13-10-54.CSV,2020-04-14,13-10-54,-1
0,860.0,3.12,139,156.0,45,12,84,157,24.9,90,140.0,8.343010892386927,11.17566787607689,273.25457875457874,275.2475485056757,292.547703180212,Szymon+_ywko+_2019-07-20_10-38-42.CSV,2019-07-20,10-38-42,-1
0,1976.0000000000002,8.03,140,151.0,0,0,83,361,23.1,90,141.0,7.372982183040378,13.08450378664026,255.85374414357182,249.42725686173756,263.63984674329504,Szymon+_ywko+_2020-04-06_16-22-37.CSV,2020-04-06,16-22-37,-1
0,1507.0,4.81,145,168.0,0,0,79,290,21.2,99,149.0,14.026281178127103,947.7206755898371,393.12391930835736,812.587386509551,2703.308605341246,Szymon+_ywko+_2020-03-27_15-12-04.CSV,2020-03-27,15-12-04,-1
0,838.0,3.58,137,151.0,0,0,83,147,19.3,90,139.0,12.294266272684567,827.9169932055119,247.44797528749694,718.4078731573235,2152.174672489083,Szymon+_ywko+_2020-02-26_15-13-34.CSV,2020-02-26,15-13-34,-1
0,786.0,1.18,125,161.0,5,15,61,107,28.7,111,118.0,17.5106357276008,4358.981140064054,6688.9083245300735,6688.9083245300735,11047.889464594127,Szymon+_ywko+_2019-08-21_11-41-18.CSV,2019-08-21,11-41-18,-1
0,837.0,3.04,139,150.0,10,15,82,153,19.8,85,140.0,5.684858290181598,726.9956099481425,265.54477611940297,775.5854698193283,1803.7020547945206,Szymon+_ywko+_2020-01-18_10-50-06.CSV,2020-01-18,10-50-06,-1
0,865.0,3.08,126,134.0,0,0,81,126,25.1,85,126.0,4.146434949129461,9.049830941489642,283.5642857142857,286.4071471704624,298.6354166666667,Szymon+_ywko+_2020-02-11_12-00-42.CSV,2020-02-11,12-00-42,-1
0,5824.0,10.9,129,177.0,50,5,66,761,16.8,111,126.0,23.072949131763657,3100.6780948436162,557.3850415512466,2516.1982319471103,8897.73162939297,Szymon+_ywko+_2020-02-22_12-58-11.CSV,2020-02-22,12-58-11,-1
0,2531.0,12.06,166,173.0,35,31,85,616,14.5,94,167.0,4.835249917959382,3.884152818388378,209.94019138755982,211.0442125285414,216.34259259259258,Szymon+_ywko+_2019-12-03_11-09-56.CSV,2019-12-03,11-09-56,-1
0,2681.0,5.52,137,174.0,0,0,70,457,19.1,99,136.0,20.97680119705294,1212.7167839441279,738.7604963699341,1443.6545624700336,3489.089947089947,Szymon+_ywko+_2020-05-03_12-43-31.CSV,2020-05-03,12-43-31,-1
0,4684.0,13.57,138,178.0,0,0,78,791,23.7,117,141.0,24.129332392764276,468.55778197450064,343.71498785425104,573.2078253225889,1839.6324110671937,Szymon+_ywko+_2020-04-23_12-15-37.CSV,2020-04-23,12-15-37,-1
0,2986.0,11.75,140,152.0,74,75,80,549,23.0,85,141.0,7.8631324631703645,665.7816570768329,258.6490061231261,458.24102594387773,2666.234309623431,Szymon+_ywko+_2019-09-26_17-28-00.CSV,2019-09-26,17-28-00,-1
